Id. de problema,Descripción,Estado,Gravedad,Puntos de la historia,Ruta de acceso del proyecto,Tipo de ubicación,Ruta de acceso,Línea,Columna,Id. de incidente,Vínculo de ayuda,Nombre del ensamblado,Versión de ensamblado,Clave pública de ensamblado,Fragmento
Api.0002,El origen no es compatible con la versión de .NET seleccionada,Active,Potential,1,FabricaHilos\FabricaHilos.csproj,File,FabricaHilos\Program.cs,81,0,T:Microsoft.Extensions.DependencyInjection.IdentityEntityFrameworkBuilderExtensions,,,,,"builder.Services.AddIdentity<ApplicationUser, IdentityRole>(options =>  {      options.SignIn.RequireConfirmedAccount = false;      options.Password.RequireDigit = true;      options.Password.RequireLowercase = true;      options.Password.RequireUppercase = true;      options.Password.RequiredLength = 6;      options.Password.RequireNonAlphanumeric = false;      // Protección contra fuerza bruta en login local (Identity)      options.Lockout.AllowedForNewUsers   = true;      options.Lockout.MaxFailedAccessAttempts = 5;      options.Lockout.DefaultLockoutTimeSpan  = TimeSpan.FromMinutes(10);  })  .AddEntityFrameworkStores<ApplicationDbContext>()  .AddDefaultTokenProviders();"
Api.0002,El origen no es compatible con la versión de .NET seleccionada,Active,Potential,1,FabricaHilos\FabricaHilos.csproj,File,FabricaHilos\Program.cs,81,0,M:Microsoft.Extensions.DependencyInjection.IdentityEntityFrameworkBuilderExtensions.AddEntityFrameworkStores``1(Microsoft.AspNetCore.Identity.IdentityBuilder),,,,,"builder.Services.AddIdentity<ApplicationUser, IdentityRole>(options =>  {      options.SignIn.RequireConfirmedAccount = false;      options.Password.RequireDigit = true;      options.Password.RequireLowercase = true;      options.Password.RequireUppercase = true;      options.Password.RequiredLength = 6;      options.Password.RequireNonAlphanumeric = false;      // Protección contra fuerza bruta en login local (Identity)      options.Lockout.AllowedForNewUsers   = true;      options.Lockout.MaxFailedAccessAttempts = 5;      options.Lockout.DefaultLockoutTimeSpan  = TimeSpan.FromMinutes(10);  })  .AddEntityFrameworkStores<ApplicationDbContext>()  .AddDefaultTokenProviders();"
Api.0002,El origen no es compatible con la versión de .NET seleccionada,Active,Potential,1,FabricaHilos\FabricaHilos.csproj,File,FabricaHilos\Program.cs,36,0,T:System.Net.ServicePointManager,,,,,ServicePointManager.SecurityProtocol = SecurityProtocolType.Tls12 | SecurityProtocolType.Tls13;
Project.0002,Es necesario cambiar el marco de destino del proyecto,Active,Mandatory,1,FabricaHilos.DocumentExtractor\FabricaHilos.DocumentExtractor.csproj,File,FabricaHilos.DocumentExtractor\FabricaHilos.DocumentExtractor.csproj,,,,,,,,Marco de destino actual: net8.0 Marco de destino recomendado: net10.0
NuGet.0002,Se recomienda actualizar el paquete NuGet,Active,Potential,1,FabricaHilos.LecturaCorreos\FabricaHilos.LecturaCorreos.csproj,File,FabricaHilos.LecturaCorreos\FabricaHilos.LecturaCorreos.csproj,,,Microsoft.Extensions.Http 9.0.0,,,,,"Microsoft.Extensions.Http, 9.0.0  Recomendación:  Remove Microsoft.Extensions.Http, and replace with new package Microsoft.Extensions.Http 10.0.10"
NuGet.0002,Se recomienda actualizar el paquete NuGet,Active,Potential,1,FabricaHilos.LecturaCorreos\FabricaHilos.LecturaCorreos.csproj,File,FabricaHilos.LecturaCorreos\FabricaHilos.LecturaCorreos.csproj,,,Microsoft.Extensions.Hosting.WindowsServices 9.0.0,,,,,"Microsoft.Extensions.Hosting.WindowsServices, 9.0.0  Recomendación:  Remove Microsoft.Extensions.Hosting.WindowsServices, and replace with new package Microsoft.Extensions.Hosting.WindowsServices 10.0.10"
Project.0002,Es necesario cambiar el marco de destino del proyecto,Active,Mandatory,1,FabricaHilos.LecturaCorreos\FabricaHilos.LecturaCorreos.csproj,File,FabricaHilos.LecturaCorreos\FabricaHilos.LecturaCorreos.csproj,,,,,,,,Marco de destino actual: net9.0 Marco de destino recomendado: net10.0
Api.0002,El origen no es compatible con la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.LecturaCorreos\FabricaHilos.LecturaCorreos.csproj,File,FabricaHilos.LecturaCorreos\Workers\NotificacionPdfLimboWorker.cs,83,22,M:System.TimeSpan.FromSeconds(System.Int64),,,,,"await Task.Delay(TimeSpan.FromSeconds(60), stoppingToken);"
Api.0002,El origen no es compatible con la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.LecturaCorreos\FabricaHilos.LecturaCorreos.csproj,File,FabricaHilos.LecturaCorreos\Workers\NotificacionPdfLimboWorker.cs,34,8,M:System.TimeSpan.FromMinutes(System.Int64),,,,,"_intervalo    = TimeSpan.FromMinutes(Math.Max(1, opciones.Value.IntervaloNotificacionPdfMinutos));"
Api.0002,El origen no es compatible con la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.LecturaCorreos\FabricaHilos.LecturaCorreos.csproj,File,FabricaHilos.LecturaCorreos\Workers\NotificacionPdfLimboWorker.cs,34,8,M:System.TimeSpan.FromMinutes(System.Int64),,,,,"_intervalo    = TimeSpan.FromMinutes(Math.Max(1, opciones.Value.IntervaloNotificacionPdfMinutos));"
Api.0002,El origen no es compatible con la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.LecturaCorreos\FabricaHilos.LecturaCorreos.csproj,File,FabricaHilos.LecturaCorreos\Workers\LecturaCorreosWorker.cs,168,8,M:System.TimeSpan.FromMinutes(System.Int64),,,,,"var adquirido = await _semaforo.WaitAsync(TimeSpan.FromMinutes(5), ct);"
Api.0002,El origen no es compatible con la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.LecturaCorreos\FabricaHilos.LecturaCorreos.csproj,File,FabricaHilos.LecturaCorreos\Workers\LecturaCorreosWorker.cs,151,22,M:System.TimeSpan.FromSeconds(System.Int64),,,,,"await Task.Delay(TimeSpan.FromSeconds(60), stoppingToken);"
Api.0002,El origen no es compatible con la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.LecturaCorreos\FabricaHilos.LecturaCorreos.csproj,File,FabricaHilos.LecturaCorreos\Workers\LecturaCorreosWorker.cs,137,20,M:System.TimeSpan.FromMinutes(System.Int64),,,,,"await Task.Delay(TimeSpan.FromMinutes(_opciones.IntervaloMinutos), stoppingToken);"
Api.0002,El origen no es compatible con la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.LecturaCorreos\FabricaHilos.LecturaCorreos.csproj,File,FabricaHilos.LecturaCorreos\Workers\LecturaCorreosWorker.cs,125,16,M:System.TimeSpan.FromMinutes(System.Int64),,,,,var intervalo = TimeSpan.FromMinutes(_opciones.IntervaloMinutos);
Api.0002,El origen no es compatible con la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.LecturaCorreos\FabricaHilos.LecturaCorreos.csproj,File,FabricaHilos.LecturaCorreos\Workers\SunatCdrWorker.cs,99,22,M:System.TimeSpan.FromSeconds(System.Int64),,,,,"await Task.Delay(TimeSpan.FromSeconds(60), stoppingToken);"
Api.0002,El origen no es compatible con la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.LecturaCorreos\FabricaHilos.LecturaCorreos.csproj,File,FabricaHilos.LecturaCorreos\Workers\SunatCdrWorker.cs,49,8,M:System.TimeSpan.FromMinutes(System.Int64),,,,,esperaCts.CancelAfter(TimeSpan.FromMinutes(10));
Api.0002,El origen no es compatible con la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.LecturaCorreos\FabricaHilos.LecturaCorreos.csproj,File,FabricaHilos.LecturaCorreos\Workers\SunatCdrWorker.cs,31,8,M:System.TimeSpan.FromMinutes(System.Int64),,,,,_intervalo      = TimeSpan.FromMinutes(_opciones.IntervaloConsultaMinutos);
Api.0002,El origen no es compatible con la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.LecturaCorreos\FabricaHilos.LecturaCorreos.csproj,File,FabricaHilos.LecturaCorreos\Workers\SunatCdrWorker.cs,31,8,M:System.TimeSpan.FromMinutes(System.Int64),,,,,_intervalo      = TimeSpan.FromMinutes(_opciones.IntervaloConsultaMinutos);
Api.0002,El origen no es compatible con la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.LecturaCorreos\FabricaHilos.LecturaCorreos.csproj,File,FabricaHilos.LecturaCorreos\Services\Archivos\ArchivoDocumentoService.cs,211,8,M:System.IO.Path.Combine(System.ReadOnlySpan{System.String}),,,,,"return Path.Combine(              _opciones.RutaArchivos,              rucEmpresa,              hoy.Year.ToString(),              hoy.Month.ToString(""D2""),              hoy.Day.ToString(""D2""));"
Api.0003,Cambio de comportamiento en la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.LecturaCorreos\FabricaHilos.LecturaCorreos.csproj,File,FabricaHilos.LecturaCorreos\Services\Sunat\SunatService.cs,52,12,T:System.Net.Http.HttpContent,,,,,var cuerpoRespuesta = await respuestaHttp.Content.ReadAsStringAsync(soapCts.Token);
Api.0003,Cambio de comportamiento en la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.LecturaCorreos\FabricaHilos.LecturaCorreos.csproj,File,FabricaHilos.LecturaCorreos\Services\Email\Conexion\ImapConexionService.cs,108,8,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(json);
Api.0003,Cambio de comportamiento en la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.LecturaCorreos\FabricaHilos.LecturaCorreos.csproj,File,FabricaHilos.LecturaCorreos\Services\Email\Conexion\ImapConexionService.cs,108,8,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(json);
Api.0003,Cambio de comportamiento en la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.LecturaCorreos\FabricaHilos.LecturaCorreos.csproj,File,FabricaHilos.LecturaCorreos\Services\Email\Conexion\ImapConexionService.cs,96,8,T:System.Net.Http.HttpContent,,,,,var json = await resp.Content.ReadAsStringAsync(tokenCts.Token);
Api.0002,El origen no es compatible con la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.LecturaCorreos\FabricaHilos.LecturaCorreos.csproj,File,FabricaHilos.LecturaCorreos\Services\Email\Conexion\ImapConexionService.cs,93,8,M:System.TimeSpan.FromSeconds(System.Int64),,,,,tokenCts.CancelAfter(TimeSpan.FromSeconds(30));
Api.0003,Cambio de comportamiento en la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.LecturaCorreos\FabricaHilos.LecturaCorreos.csproj,File,FabricaHilos.LecturaCorreos\Services\Email\Conexion\ImapConexionService.cs,86,8,T:System.Net.Http.HttpContent,,,,,"using var req  = new HttpRequestMessage(HttpMethod.Post, url)          {              Content = new FormUrlEncodedContent(body),          };"
Api.0003,Cambio de comportamiento en la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.LecturaCorreos\FabricaHilos.LecturaCorreos.csproj,File,FabricaHilos.LecturaCorreos\Services\Email\Portales\PortalDescargaBase.cs,544,12,T:System.Uri,,,,,"var seg = Uri.UnescapeDataString(new Uri(url).Segments.LastOrDefault() ?? """").Trim('/');"
Api.0003,Cambio de comportamiento en la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.LecturaCorreos\FabricaHilos.LecturaCorreos.csproj,File,FabricaHilos.LecturaCorreos\Services\Email\Portales\PortalDescargaBase.cs,544,12,M:System.Uri.#ctor(System.String),,,,,"var seg = Uri.UnescapeDataString(new Uri(url).Segments.LastOrDefault() ?? """").Trim('/');"
Api.0003,Cambio de comportamiento en la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.LecturaCorreos\FabricaHilos.LecturaCorreos.csproj,File,FabricaHilos.LecturaCorreos\Services\Email\Portales\PortalDescargaBase.cs,544,12,T:System.Uri,,,,,"var seg = Uri.UnescapeDataString(new Uri(url).Segments.LastOrDefault() ?? """").Trim('/');"
Api.0003,Cambio de comportamiento en la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.LecturaCorreos\FabricaHilos.LecturaCorreos.csproj,File,FabricaHilos.LecturaCorreos\Services\Email\Portales\PortalDescargaBase.cs,458,4,T:System.Uri,,,,,"protected static string? ExtraerHref(IDocument document, Uri baseUri, string[] palabras)"
Api.0003,Cambio de comportamiento en la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.LecturaCorreos\FabricaHilos.LecturaCorreos.csproj,File,FabricaHilos.LecturaCorreos\Services\Email\Portales\PortalDescargaBase.cs,495,12,T:System.Uri,,,,,"return href.StartsWith(""http"", StringComparison.OrdinalIgnoreCase)                  ? href                  : new Uri(baseUri, href).AbsoluteUri;"
Api.0003,Cambio de comportamiento en la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.LecturaCorreos\FabricaHilos.LecturaCorreos.csproj,File,FabricaHilos.LecturaCorreos\Services\Email\Portales\PortalDescargaBase.cs,495,12,"M:System.Uri.#ctor(System.Uri,System.String)",,,,,"return href.StartsWith(""http"", StringComparison.OrdinalIgnoreCase)                  ? href                  : new Uri(baseUri, href).AbsoluteUri;"
Api.0003,Cambio de comportamiento en la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.LecturaCorreos\FabricaHilos.LecturaCorreos.csproj,File,FabricaHilos.LecturaCorreos\Services\Email\Portales\PortalDescargaBase.cs,495,12,P:System.Uri.AbsoluteUri,,,,,"return href.StartsWith(""http"", StringComparison.OrdinalIgnoreCase)                  ? href                  : new Uri(baseUri, href).AbsoluteUri;"
Api.0003,Cambio de comportamiento en la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.LecturaCorreos\FabricaHilos.LecturaCorreos.csproj,File,FabricaHilos.LecturaCorreos\Services\Email\Portales\PortalDescargaBase.cs,483,12,T:System.Uri,,,,,"return href.StartsWith(""http"", StringComparison.OrdinalIgnoreCase)                  ? href                  : new Uri(baseUri, href).AbsoluteUri;"
Api.0003,Cambio de comportamiento en la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.LecturaCorreos\FabricaHilos.LecturaCorreos.csproj,File,FabricaHilos.LecturaCorreos\Services\Email\Portales\PortalDescargaBase.cs,483,12,"M:System.Uri.#ctor(System.Uri,System.String)",,,,,"return href.StartsWith(""http"", StringComparison.OrdinalIgnoreCase)                  ? href                  : new Uri(baseUri, href).AbsoluteUri;"
Api.0003,Cambio de comportamiento en la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.LecturaCorreos\FabricaHilos.LecturaCorreos.csproj,File,FabricaHilos.LecturaCorreos\Services\Email\Portales\PortalDescargaBase.cs,483,12,P:System.Uri.AbsoluteUri,,,,,"return href.StartsWith(""http"", StringComparison.OrdinalIgnoreCase)                  ? href                  : new Uri(baseUri, href).AbsoluteUri;"
Api.0002,El origen no es compatible con la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.LecturaCorreos\FabricaHilos.LecturaCorreos.csproj,File,FabricaHilos.LecturaCorreos\Services\Email\Portales\PortalDescargaBase.cs,381,8,M:System.TimeSpan.FromSeconds(System.Int64),,,,,var http = new HttpClient(handler) { Timeout = TimeSpan.FromSeconds(60) };
Api.0003,Cambio de comportamiento en la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.LecturaCorreos\FabricaHilos.LecturaCorreos.csproj,File,FabricaHilos.LecturaCorreos\Services\Email\Portales\PortalDescargaBase.cs,205,4,T:System.Uri,,,,,"protected async Task<List<AdjuntoCorreo>> DescargarConJsfAsync(          HttpClient http, IDocument document, Uri baseUri,          EnlacePortal enlace, CancellationToken ct)"
Api.0003,Cambio de comportamiento en la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.LecturaCorreos\FabricaHilos.LecturaCorreos.csproj,File,FabricaHilos.LecturaCorreos\Services\Email\Portales\PortalDescargaBase.cs,340,16,T:System.Net.Http.HttpContent,,,,,var fileName = response.Content.Headers.ContentDisposition?.FileNameStar                      ?? response.Content.Headers.ContentDisposition?.FileName                      ?? NombrePorTipo(tipo);
Api.0003,Cambio de comportamiento en la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.LecturaCorreos\FabricaHilos.LecturaCorreos.csproj,File,FabricaHilos.LecturaCorreos\Services\Email\Portales\PortalDescargaBase.cs,340,16,T:System.Net.Http.HttpContent,,,,,var fileName = response.Content.Headers.ContentDisposition?.FileNameStar                      ?? response.Content.Headers.ContentDisposition?.FileName                      ?? NombrePorTipo(tipo);
Api.0003,Cambio de comportamiento en la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.LecturaCorreos\FabricaHilos.LecturaCorreos.csproj,File,FabricaHilos.LecturaCorreos\Services\Email\Portales\PortalDescargaBase.cs,337,16,T:System.Net.Http.HttpContent,,,,,var bytes = await response.Content.ReadAsByteArrayAsync(ct);
Api.0003,Cambio de comportamiento en la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.LecturaCorreos\FabricaHilos.LecturaCorreos.csproj,File,FabricaHilos.LecturaCorreos\Services\Email\Portales\PortalDescargaBase.cs,329,16,T:System.Net.Http.HttpContent,,,,,var contentType = response.Content.Headers.ContentType?.MediaType ?? string.Empty;
Api.0003,Cambio de comportamiento en la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.LecturaCorreos\FabricaHilos.LecturaCorreos.csproj,File,FabricaHilos.LecturaCorreos\Services\Email\Portales\PortalDescargaBase.cs,220,8,T:System.Uri,,,,,"var formAction = actionRaw.StartsWith(""http"", StringComparison.OrdinalIgnoreCase)              ? actionRaw              : new Uri(baseUri, actionRaw).AbsoluteUri;"
Api.0003,Cambio de comportamiento en la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.LecturaCorreos\FabricaHilos.LecturaCorreos.csproj,File,FabricaHilos.LecturaCorreos\Services\Email\Portales\PortalDescargaBase.cs,220,8,"M:System.Uri.#ctor(System.Uri,System.String)",,,,,"var formAction = actionRaw.StartsWith(""http"", StringComparison.OrdinalIgnoreCase)              ? actionRaw              : new Uri(baseUri, actionRaw).AbsoluteUri;"
Api.0003,Cambio de comportamiento en la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.LecturaCorreos\FabricaHilos.LecturaCorreos.csproj,File,FabricaHilos.LecturaCorreos\Services\Email\Portales\PortalDescargaBase.cs,220,8,P:System.Uri.AbsoluteUri,,,,,"var formAction = actionRaw.StartsWith(""http"", StringComparison.OrdinalIgnoreCase)              ? actionRaw              : new Uri(baseUri, actionRaw).AbsoluteUri;"
Api.0003,Cambio de comportamiento en la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.LecturaCorreos\FabricaHilos.LecturaCorreos.csproj,File,FabricaHilos.LecturaCorreos\Services\Email\Portales\PortalDescargaBase.cs,219,8,P:System.Uri.PathAndQuery,,,,,"var actionRaw = form.GetAttribute(""action"") ?? baseUri.PathAndQuery;"
Api.0003,Cambio de comportamiento en la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.LecturaCorreos\FabricaHilos.LecturaCorreos.csproj,File,FabricaHilos.LecturaCorreos\Services\Email\Portales\PortalDescargaBase.cs,175,12,T:System.Net.Http.HttpContent,,,,,"var nombre = response.Content.Headers.ContentDisposition?.FileNameStar                  ?? response.Content.Headers.ContentDisposition?.FileName                  ?? ExtraerNombreDeUrl(url, tipo);"
Api.0003,Cambio de comportamiento en la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.LecturaCorreos\FabricaHilos.LecturaCorreos.csproj,File,FabricaHilos.LecturaCorreos\Services\Email\Portales\PortalDescargaBase.cs,175,12,T:System.Net.Http.HttpContent,,,,,"var nombre = response.Content.Headers.ContentDisposition?.FileNameStar                  ?? response.Content.Headers.ContentDisposition?.FileName                  ?? ExtraerNombreDeUrl(url, tipo);"
Api.0003,Cambio de comportamiento en la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.LecturaCorreos\FabricaHilos.LecturaCorreos.csproj,File,FabricaHilos.LecturaCorreos\Services\Email\Portales\PortalDescargaBase.cs,168,20,T:System.Uri,,,,,var efectivaUrl = response.RequestMessage?.RequestUri?.ToString() ?? url;
Api.0003,Cambio de comportamiento en la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.LecturaCorreos\FabricaHilos.LecturaCorreos.csproj,File,FabricaHilos.LecturaCorreos\Services\Email\Portales\PortalDescargaBase.cs,154,12,T:System.Net.Http.HttpContent,,,,,var bytes = await response.Content.ReadAsByteArrayAsync(ct);
Api.0003,Cambio de comportamiento en la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.LecturaCorreos\FabricaHilos.LecturaCorreos.csproj,File,FabricaHilos.LecturaCorreos\Services\Email\Portales\PortalDescargaBase.cs,145,24,T:System.Uri,,,,,var efectivaUrl = response.RequestMessage?.RequestUri?.ToString() ?? url;
Api.0003,Cambio de comportamiento en la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.LecturaCorreos\FabricaHilos.LecturaCorreos.csproj,File,FabricaHilos.LecturaCorreos\Services\Email\Portales\PortalDescargaBase.cs,140,20,T:System.Net.Http.HttpContent,,,,,var htmlBytesViewer = await response.Content.ReadAsByteArrayAsync(ct);
Api.0003,Cambio de comportamiento en la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.LecturaCorreos\FabricaHilos.LecturaCorreos.csproj,File,FabricaHilos.LecturaCorreos\Services\Email\Portales\PortalDescargaBase.cs,133,12,T:System.Net.Http.HttpContent,,,,,var contentType = response.Content.Headers.ContentType?.MediaType ?? string.Empty;
Api.0003,Cambio de comportamiento en la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.LecturaCorreos\FabricaHilos.LecturaCorreos.csproj,File,FabricaHilos.LecturaCorreos\Services\Email\Portales\PortalDescargaBase.cs,95,16,T:System.Uri,,,,,http.DefaultRequestHeaders.Referrer = baseUri;
Api.0003,Cambio de comportamiento en la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.LecturaCorreos\FabricaHilos.LecturaCorreos.csproj,File,FabricaHilos.LecturaCorreos\Services\Email\Portales\PortalDescargaBase.cs,58,12,T:System.Uri,,,,,http.DefaultRequestHeaders.Referrer = baseUri;
Api.0003,Cambio de comportamiento en la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.LecturaCorreos\FabricaHilos.LecturaCorreos.csproj,File,FabricaHilos.LecturaCorreos\Services\Email\Portales\PortalDescargaBase.cs,57,12,T:System.Uri,,,,,baseUri = paginaResp.RequestMessage?.RequestUri ?? new Uri(enlace.UrlConsultar);
Api.0003,Cambio de comportamiento en la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.LecturaCorreos\FabricaHilos.LecturaCorreos.csproj,File,FabricaHilos.LecturaCorreos\Services\Email\Portales\PortalDescargaBase.cs,57,12,M:System.Uri.#ctor(System.String),,,,,baseUri = paginaResp.RequestMessage?.RequestUri ?? new Uri(enlace.UrlConsultar);
Api.0003,Cambio de comportamiento en la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.LecturaCorreos\FabricaHilos.LecturaCorreos.csproj,File,FabricaHilos.LecturaCorreos\Services\Email\Portales\PortalDescargaBase.cs,57,12,T:System.Uri,,,,,baseUri = paginaResp.RequestMessage?.RequestUri ?? new Uri(enlace.UrlConsultar);
Api.0003,Cambio de comportamiento en la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.LecturaCorreos\FabricaHilos.LecturaCorreos.csproj,File,FabricaHilos.LecturaCorreos\Services\Email\Portales\PortalDescargaBase.cs,56,12,T:System.Net.Http.HttpContent,,,,,html    = await paginaResp.Content.ReadAsStringAsync(ct);
Api.0002,El origen no es compatible con la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.LecturaCorreos\FabricaHilos.LecturaCorreos.csproj,File,FabricaHilos.LecturaCorreos\Services\Email\Portales\EfacturacionPortalService.cs,25,8,M:System.TimeSpan.FromSeconds(System.Int64),,,,,using var http = new System.Net.Http.HttpClient { Timeout = TimeSpan.FromSeconds(60) };
Api.0002,El origen no es compatible con la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.LecturaCorreos\FabricaHilos.LecturaCorreos.csproj,File,FabricaHilos.LecturaCorreos\Services\Email\ImapEmailReaderService.cs,109,16,M:System.TimeSpan.FromMinutes(System.Int64),,,,,msgCts.CancelAfter(TimeSpan.FromMinutes(5));
Api.0002,El origen no es compatible con la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.LecturaCorreos\FabricaHilos.LecturaCorreos.csproj,File,FabricaHilos.LecturaCorreos\Program.cs,63,0,M:System.TimeSpan.FromSeconds(System.Int64),,,,,"builder.Services.AddHttpClient<ISunatService, SunatService>(client =>      client.Timeout = TimeSpan.FromSeconds(30));"
Api.0003,Cambio de comportamiento en la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.LecturaCorreos\FabricaHilos.LecturaCorreos.csproj,File,FabricaHilos.LecturaCorreos\Program.cs,62,0,"M:Microsoft.Extensions.DependencyInjection.HttpClientFactoryServiceCollectionExtensions.AddHttpClient(Microsoft.Extensions.DependencyInjection.IServiceCollection,System.String)",,,,,"builder.Services.AddHttpClient(""OAuth2Token"");"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,FabricaHilos.LecturaCorreos\FabricaHilos.LecturaCorreos.csproj,File,FabricaHilos.LecturaCorreos\Program.cs,58,0,"M:Microsoft.Extensions.DependencyInjection.OptionsConfigurationServiceCollectionExtensions.Configure``1(Microsoft.Extensions.DependencyInjection.IServiceCollection,Microsoft.Extensions.Configuration.IConfiguration)",,,,,builder.Services.Configure<LecturaCorreosOptions>(      builder.Configuration.GetSection(LecturaCorreosOptions.SeccionConfig));
Api.0002,El origen no es compatible con la versión de .NET seleccionada,Active,Potential,1,FabricaHilos.LecturaCorreos\FabricaHilos.LecturaCorreos.csproj,File,FabricaHilos.LecturaCorreos\Program.cs,54,0,M:System.TimeSpan.FromSeconds(System.Int64),,,,,builder.Services.Configure<HostOptions>(opts =>      opts.ShutdownTimeout = TimeSpan.FromSeconds(30));
NuGet.0002,Se recomienda actualizar el paquete NuGet,Active,Potential,1,FabricaHilos.Notificaciones\FabricaHilos.Notificaciones.csproj,File,FabricaHilos.Notificaciones\FabricaHilos.Notificaciones.csproj,,,Microsoft.Extensions.DependencyInjection.Abstractions 8.0.0,,,,,"Microsoft.Extensions.DependencyInjection.Abstractions, 8.0.0  Recomendación:  Remove Microsoft.Extensions.DependencyInjection.Abstractions, and replace with new package Microsoft.Extensions.DependencyInjection.Abstractions 10.0.10"
NuGet.0002,Se recomienda actualizar el paquete NuGet,Active,Potential,1,FabricaHilos.Notificaciones\FabricaHilos.Notificaciones.csproj,File,FabricaHilos.Notificaciones\FabricaHilos.Notificaciones.csproj,,,Microsoft.Extensions.Options.ConfigurationExtensions 8.0.0,,,,,"Microsoft.Extensions.Options.ConfigurationExtensions, 8.0.0  Recomendación:  Remove Microsoft.Extensions.Options.ConfigurationExtensions, and replace with new package Microsoft.Extensions.Options.ConfigurationExtensions 10.0.10"
NuGet.0002,Se recomienda actualizar el paquete NuGet,Active,Potential,1,FabricaHilos.Notificaciones\FabricaHilos.Notificaciones.csproj,File,FabricaHilos.Notificaciones\FabricaHilos.Notificaciones.csproj,,,Microsoft.Extensions.Logging.Abstractions 8.0.0,,,,,"Microsoft.Extensions.Logging.Abstractions, 8.0.0  Recomendación:  Remove Microsoft.Extensions.Logging.Abstractions, and replace with new package Microsoft.Extensions.Logging.Abstractions 10.0.10"
Project.0002,Es necesario cambiar el marco de destino del proyecto,Active,Mandatory,1,FabricaHilos.Notificaciones\FabricaHilos.Notificaciones.csproj,File,FabricaHilos.Notificaciones\FabricaHilos.Notificaciones.csproj,,,,,,,,Marco de destino actual: net8.0 Marco de destino recomendado: net10.0
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,FabricaHilos.Notificaciones\FabricaHilos.Notificaciones.csproj,File,FabricaHilos.Notificaciones\Extensions\NotificacionesServiceExtensions.cs,34,8,"M:Microsoft.Extensions.DependencyInjection.OptionsConfigurationServiceCollectionExtensions.Configure``1(Microsoft.Extensions.DependencyInjection.IServiceCollection,Microsoft.Extensions.Configuration.IConfiguration)",,,,,"services.Configure<EmailSettings>(              configuration.GetSection(""Notificaciones:Email""));"
